"hhnum","eventid","itemnum","itemdesc","itemdescsource","itemdesc_flag","barcode","barcodesource","upcreceiptmatch","iri","barcode_original","itemreportmethod","itemassignmethod","totgramsunadj","totgramsunadjimp","pkgsize","pkgsizeunit","fluidozgrams","eggsize","quantity","varwgtlbs","varwgtcount","pkgwtsource","totitemexp","totitemexpnocoupons","totstoresavings","coupons","totitemexp_flag","free","imputedexp","imputedvalue","imputemethod","scandate_flag"
119542,43090,1,,1,0,"034000002214",1,,1,".V",1,2,73.71,,2.6,"OZ",,,1,,,1,1.59,1.59,0,0,0,0,-996,-996,-996,0
119542,43090,2,,1,0,"042827010008",1,,1,".V",1,2,3788.8,,128,"OZ",29.6,,1,,,1,2.89,2.89,0,0,0,0,-996,-996,-996,0
119542,43090,3,,1,0,"042827010008",1,,1,".V",1,2,3788.8,,128,"OZ",29.6,,1,,,1,2.89,2.89,0,0,0,0,-996,-996,-996,0
119542,43622,1,,1,0,"041271004953",1,,1,".V",1,2,1945.6,,64,"OZ",30.4,,1,,,1,3.98,3.98,0,0,0,0,-996,-996,-996,0
119542,43622,2,,1,0,"034000296545",1,,1,".V",1,2,83.349,,2.94,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43622,3,,1,0,"040000464082",1,,1,".V",1,2,96.39,,3.4,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43622,4,,1,0,"034000490233",1,,1,".V",1,2,93.555,,3.3,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43622,5,,1,0,"041186172112",1,,1,".V",1,2,240.975,,8.5,"OZ",,,1,,,1,1.97,1.97,0,0,0,0,-996,-996,-996,0
119542,43622,6,,1,0,"034000013265",1,,1,".V",1,2,102.06,,3.6,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43622,7,,1,0,"070640034635",1,,1,".V",1,2,952,,56,"OZ",17,,1,,,1,3.97,3.97,0,0,0,0,-996,-996,-996,0
119542,43622,8,"RUSS HAM",3,0,"208696204645",2,,3,".V",1,2,,,,,,,1,,,,4.64,4.64,0,0,0,0,-996,-996,-996,0
119542,43622,9,"PROVOLONE CHEESE",2,0,"D-6201",4,,3,"208939606427",1,2,,,,,,,1,,,,6.42,6.42,0,0,0,0,-996,-996,-996,0
119542,43622,10,"ROAST BEEF",2,0,"D-5728",4,,3,"208043706044",1,2,,,,,,,1,,,,6.04,6.04,0,0,0,0,-996,-996,-996,0
119542,43622,11,,1,0,"044700020869",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,2.98,2.98,0,0,0,0,-996,-996,-996,0
119542,43622,12,,1,0,"028400039222",1,,1,".V",1,2,297.675,,10.5,"OZ",,,1,,,1,2.48,2.48,0,0,0,0,-996,-996,-996,0
119542,43622,13,,1,0,"033049000779",1,,1,".V",1,2,283.5,,10,"OZ",,,1,,,1,2.5,2.5,0,0,0,0,-996,-996,-996,0
119542,43622,14,,1,0,"050000127344",1,,1,".V",1,2,960,,32,"OZ",30,,1,,,1,3.28,3.28,0,0,0,0,-996,-996,-996,0
119542,43622,15,,1,0,"078742001258",1,,1,".V",1,2,294.84,,10.4,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
119542,43622,16,"CANTALOUPE (MUSKMELON)",2,0,"M-4318",4,,3,".V",3,1,,,,,,,1,,,,0.98,0.98,0.8,0,0,0,-996,-996,-996,-996
119542,43622,17,"TOMATO",2,0,"M-3061",4,,3,".V",4,2,,,,,,,1,,,,2.93,2.93,1.48,0,0,0,-996,-996,-996,-996
119542,43627,1,,1,0,"052000320152",1,,1,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43627,2,,1,0,"052000320152",1,,1,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43627,3,,1,0,"052000320152",1,,1,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43627,4,,1,0,"052000320152",1,,1,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119542,43627,5,"SS FOLDTOP SANDWICH UPC: 400022929288",3,0,,0,,3,".V",4,2,,,,,,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
119542,43628,1,,1,0,"042827010008",1,,1,".V",1,2,3788.8,,128,"OZ",29.6,,1,,,1,2.89,2.89,0,0,0,0,-996,-996,-996,0
119542,43628,2,,1,0,"034000002214",1,,1,".V",1,2,73.71,,2.6,"OZ",,,1,,,1,1.59,1.59,0,0,0,0,-996,-996,-996,0
119557,9471,1,,1,0,"036632036261",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,2,2,0,0,0,0,-996,-996,-996,0
119557,9471,2,,1,0,"028400087643",1,,1,".V",1,2,35.4375,,1.25,"OZ",,,1,,,1,0.42,0.42,0,0,0,0,-996,-996,-996,0
119557,9471,3,,1,0,"040000004455",1,,1,".V",1,2,97.8075,,3.45,"OZ",,,1,,,1,1.18,1.18,0,0,0,0,-996,-996,-996,0
119557,9471,4,,1,0,"044700361238",1,,1,".V",1,2,303.345,,10.7,"OZ",,,1,,,1,2.74,2.74,0,0,0,0,-996,-996,-996,0
119557,9471,5,,1,0,"044700361238",1,,1,".V",1,2,303.345,,10.7,"OZ",,,1,,,1,2.74,2.74,0,0,0,0,-996,-996,-996,0
119557,9471,6,,1,0,"041116005275",1,,1,".V",1,2,30.051,,1.06,"OZ",,,1,,,1,1.18,1.18,0,0,0,0,-996,-996,-996,0
119557,9475,1,,1,0,"024300041723",1,,1,".V",1,2,239.841,,8.46,"OZ",,,1,,,1,1.7,1.7,0,0,0,0,-996,-996,-996,0
119557,9475,2,,1,0,"049000045734",1,,1,".V",1,2,976,,32,"OZ",30.5,,1,,,1,0.88,0.88,0,0,0,0,-996,-996,-996,0
119557,9475,3,,1,0,"028400028301",1,,1,".V",1,2,74.41875,,2.625,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
119557,9475,4,,1,0,"024300041341",1,,1,".V",1,2,283.5,,10,"OZ",,,1,,,1,1.7,1.7,0,0,0,0,-996,-996,-996,0
119557,10149,1,"ANIMAL CRACKERS BAG",3,0,,0,,4,".V",4,2,,,,,,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
119557,10149,2,"FUDGSICLE POP",3,0,,0,,4,".V",4,2,,,,,29.2,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
119557,10149,3,"MEGA SMARTIES",3,0,,0,,4,".V",4,2,,,,,,,1,,,,0.65,0.65,0,0,0,0,-996,-996,-996,-996
119570,23142,1,"SPICE",3,0,,0,,4,".V",4,2,,,,,,,1,,,,3.98,3.98,0,0,0,0,-996,-996,-996,-996
119570,23142,2,,1,0,"038000391187",1,,1,".V",1,2,345.87,,12.2,"OZ",,,1,,,1,2.58,2.58,0,0,0,0,-996,-996,-996,4
119570,23142,3,"RTD PUNCH",3,0,,0,,4,".V",4,2,,,,,31,,1,,,,2.28,2.28,0,0,0,0,-996,-996,-996,-996
119570,23142,4,"JJ GRAPE",3,0,,0,,3,".V",4,2,,,,,31.2,,1,,,,2.28,2.28,0,0,0,0,-996,-996,-996,-996
119570,23142,5,"SNAPPLE",3,0,,0,,3,".V",4,2,,,,,29.6,,2,,,,2,2,0,0,0,0,-996,-996,-996,-996
119570,23142,6,"BUBBLEGUM",2,0,"M-9070",4,,3,".V",4,2,,,,,,,1,,,,2.88,2.88,0,0,0,0,-996,-996,-996,-996
119570,23142,7,"DV RAW REVOLUTION BAR",3,0,,0,,3,".V",4,2,,,6,"COUNT",,,1,,,3,6.88,6.88,0,0,0,0,-996,-996,-996,-996
119570,23142,8,"PIZZA",3,0,,0,,3,".V",4,2,,,,,,,1,,,,1.25,1.25,0,0,0,0,-996,-996,-996,-996
119570,23142,9,"HOT POCKET",3,0,,0,,3,".V",4,2,,,,,,,1,,,,2.18,2.18,0,0,0,0,-996,-996,-996,-996
119570,23142,10,"LNCH NACHO",3,0,,0,,4,".V",4,2,,,,,,,1,,,,2.38,2.38,0,0,0,0,-996,-996,-996,-996
119570,23142,11,"LNCH PEP PIZ",3,0,,0,,4,".V",4,2,,,,,,,1,,,,2.38,2.38,0,0,0,0,-996,-996,-996,-996
119570,36457,1,,1,0,"052200010112",1,,1,".V",1,2,226.8,,4,"OZ",,,2,,,1,1,1,0,0,0,0,-996,-996,-996,4
119570,36457,2,,1,0,"028400047425",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.77,1.77,0.23,0,0,0,-996,-996,-996,0
119570,36457,3,,1,0,"028400039192",1,,1,".V",1,2,276.4125,,9.75,"OZ",,,1,,,1,2,2,0.99,0,0,0,-996,-996,-996,0
119570,36457,4,"BCHNT FRUTTE",3,0,,0,,4,".V",4,2,,,,,,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
119570,36457,5,"LTDB HNY BUN",3,0,,0,,3,".V",4,2,,,,,,,1,,,,1.79,1.79,0,0,0,0,-996,-996,-996,-996
119570,36457,6,"KRO EGGS LG",3,0,,0,,4,".V",4,2,,,,,,50,1,,,,1,1,0.58,0,0,0,-996,-996,-996,-996
119570,36457,7,"KLLG FRT LPS",3,0,,0,,4,".V",4,2,,,,,,,1,,,,1.99,1.99,1.19,0,0,0,-996,-996,-996,-996
119570,36457,8,"BANANA",2,0,"M-4229",4,,3,".V",4,2,,,,,,,1,,,,0.88,0.88,0,0,0,0,-996,-996,-996,-996
119570,36459,1,"SPORTS DRINK",4,0,,0,,3,".V",3,1,,,,,30,,1,,,,2.89,2.89,0,0,0,0,-996,-996,-996,-996
119570,36459,2,"NESTLE WATER",4,0,,0,,3,".V",3,1,,,,,29.6,,1,,,,3.99,3.99,0,0,0,0,-996,-996,-996,-996
119570,36459,3,"GOGURT",4,0,,0,,3,".V",3,1,,,,,,,1,,,,2,2,0,0,0,0,-996,-996,-996,-996
119570,36459,4,"REGULAR SODA, COCA COLA, COKE, PEPSI",4,0,,0,,3,".V",3,1,,,,,30.7,,1,,,,1.5,1.5,0,0,0,0,-996,-996,-996,-996
119570,36459,5,"OSCAR MEYER TURKEY",4,0,,0,,3,".V",3,1,,,,,,,1,,,,2.99,2.99,0,0,0,0,-996,-996,-996,-996
119570,36459,6,"NESTLE DAK CHOCOLATE CANDY BAR",4,0,,0,,3,".V",3,1,,,,,,,1,,,,1.25,1.25,0,0,0,0,-996,-996,-996,-996
119570,36459,7,"MOURETS CANDY BAR",4,0,,0,,3,".V",3,1,,,,,,,1,,,,1.25,1.25,0,0,0,0,-996,-996,-996,-996
119570,36459,8,"ICE BAG",4,0,,0,,4,".V",3,1,,,,,29.6,,1,,,,1.94,1.94,0,0,0,0,-996,-996,-996,-996
119572,24285,1,,1,0,"076808516135",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
119572,24285,2,,1,0,"078742003986",1,,1,".V",1,2,907.18,,2,"LBS",,,1,,,1,0.98,0.98,0,0,0,0,-996,-996,-996,0
119572,24285,3,,1,0,"021000029310",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.58,2.58,0,0,0,0,-996,-996,-996,0
119572,24285,4,,1,0,"021000029310",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.58,2.58,0,0,0,0,-996,-996,-996,0
119572,24285,5,,1,0,"037000230090",1,,1,".V",1,2,180.873,,6.38,"OZ",,,1,,,1,1.5,1.5,0,0,0,0,-996,-996,-996,0
119572,24285,6,,1,0,"037600351607",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,3.98,3.98,0,0,0,0,-996,-996,-996,0
119572,24285,7,,1,0,"078742370095",1,,1,".V",1,2,945.6,,24,"OZ",39.4,,1,,,1,1.98,1.98,0,0,0,0,-996,-996,-996,0
119572,24285,8,,1,0,"078742054100",1,,1,".V",1,2,229.635,,8.1,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
119572,24285,9,,1,0,"051000014771",1,,1,".V",1,2,304.7625,,10.75,"OZ",,,1,,,1,1.44,1.44,0,0,0,0,-996,-996,-996,0
119572,24285,10,,1,0,"050000159918",1,,1,".V",1,2,340.2,,12,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
119572,24285,11,,1,0,"075925100029",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,2.78,2.78,0,0,0,0,-996,-996,-996,0
119572,24285,12,,1,0,"021000611683",1,,2,".V",1,2,453.59,,1,"LBS",,,1,,,1,3.83,3.83,0,0,0,0,-996,-996,-996,0
119572,24285,13,,1,0,"051500601334",1,,1,".V",1,2,432.3375,,15.25,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
119572,24285,14,,1,0,"051500552056",1,,1,".V",1,2,382.725,,13.5,"OZ",,,1,,,1,2.78,2.78,0,0,0,0,-996,-996,-996,0
119572,24285,15,"GV SPRNKLS",3,0,,0,,3,".V",4,2,,,,,,,2,,,,1.64,1.64,0,0,0,0,-996,-996,-996,-996
119572,24285,16,"EGGS",3,0,,0,,3,".V",4,2,,,,,,50,1,,,,1.28,1.28,0,0,0,0,-996,-996,-996,-996
119577,39476,1,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,1.74,1.74,0,0,0,0,-996,-996,-996,-996
119577,39476,2,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,1.49,1.49,0,0,0,0,-996,-996,-996,-996
119577,39476,3,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
119577,39476,4,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,0.89,0.89,0,0,0,0,-996,-996,-996,-996
119577,39476,5,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,1.13,1.13,0,0,0,0,-996,-996,-996,-996
119577,39476,6,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,0.99,0.99,0,0,0,0,-996,-996,-996,-996
119577,39476,7,"01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,1.59,1.59,0,0,0,0,-996,-996,-996,-996
119578,16522,1,"RASPBERRIES",2,0,"M-4244",3,,3,".V",2,2,170.09625,,,".v",,,1,0.375,,1,4.99,4.99,0,0,0,0,-996,-996,-996,4
119578,16522,2,,1,0,"041130613401",5,1,1,".V",4,2,396,,24,"OZ",16.5,,1,,,1,4.79,4.79,0,0,0,0,-996,-996,-996,-996
119578,16522,3,,1,0,"789785500249",5,1,1,".V",4,2,305.103333333333,,15.9,"OZ",19.1888888888889,,1,,,1,5.49,5.49,0.5,0,0,0,-996,-996,-996,-996
119578,16522,4,"PEACH",2,0,"M-3375",4,,3,".V",4,2,,,,,,,1,,,,1.55,1.55,0,0,0,0,-996,-996,-996,-996
119578,16522,5,"CORN",2,0,"M-3086",4,,3,".V",4,2,,,,,,,1,,,,0.8,0.8,0.38,0,0,0,-996,-996,-996,-996
119578,16523,1,"PACE PICANTE",3,0,,0,,3,".V",4,2,,,,,,,1,,,,4.49,4.49,0,0,0,0,-996,-996,-996,-996
119578,16523,2,"KS MEATBALLS",3,0,,0,,3,".V",4,2,,,,,,,1,,,,15.79,15.79,0,0,0,0,-996,-996,-996,-996
119578,16523,3,"COFFEE",3,0,,0,,3,".V",4,2,,,,,,,1,,,,16.65,16.65,0,0,0,0,-996,-996,-996,-996
119578,16523,4,"BELL PEPPER",2,0,"M-4679",4,,3,".V",4,2,,,,,,,1,,,,6.79,6.79,0,0,0,0,-996,-996,-996,-996
119578,16523,5,"CLUSTER",3,0,,0,,0,".V",4,2,,,2,"PACK",,,1,,,3,9.99,9.99,0,0,0,0,-996,-996,-996,-996
119578,16523,6,"CAESAR SALAD",2,0,"D-7153",4,,3,".V",4,2,,,,,,,1,,,,3.99,3.99,0,0,0,0,-996,-996,-996,-996
119578,16523,7,"KS OMPERZ",3,0,,0,,0,".V",4,2,,,,,,,1,,,,12.99,15.99,0,3,0,0,-996,-996,-996,-996
119578,16523,8,"KS XL PEANUT",3,0,,0,,4,".V",4,2,,,,,,,1,,,,8.79,8.79,0,0,0,0,-996,-996,-996,-996
119578,16523,9,"KS VODKA",3,0,,0,,4,".V",4,2,,,,,27.8,,1,,,,26.99,26.99,0,0,0,0,-996,-996,-996,-996
119578,16523,10,"LEA PERRINS",3,0,,0,,3,".V",4,2,,,,,34,,1,,,,6.89,6.89,0,0,0,0,-996,-996,-996,-996
119578,16523,11,"WATERMELON, REGULAR",2,0,"M-3308",4,,3,".V",4,2,,,,,,,1,,,,4.99,4.99,0,0,0,0,-996,-996,-996,-996
119578,16523,12,"SKIRT STEAK",3,0,,0,,3,".V",4,2,,,,,,,1,,,,16.89,16.89,0,0,0,0,-996,-996,-996,-996
119578,16523,13,"NAT POTROAST",3,0,,0,,3,".V",4,2,,,,,,,1,,,,13.18,13.18,0,0,0,0,-996,-996,-996,-996
119578,16523,14,"FJ HOT SSG",3,0,,0,,4,".V",4,2,,,,,,,1,,,,6.99,6.99,0,0,0,0,-996,-996,-996,-996
119578,16523,15,"ASPARAGUS",2,0,"M-3392",4,,3,".V",4,2,,,,,,,1,,,,6.49,6.49,0,0,0,0,-996,-996,-996,-996
119580,43620,1,,1,0,"036800311565",1,,1,".V",1,3,864.675,,15.25,"OZ",,,2,,,1,-996,-996,-996,,0,1,,2,4,0
119580,43620,2,,1,0,"041303015452",1,,1,".V",1,3,1814.36,,4,"LBS",,,1,,,1,-996,-996,-996,,0,1,,2.99,4,0
119580,43620,3,"BANANA BREAD",4,0,,0,,3,".V",3,1,,,,,,,1,,,,-996,-996,-996,,0,1,,,-996,-996
119580,43620,4,"HOMEMADE SOUP",4,0,,0,,3,".V",3,1,,,,,,,2,,,,-996,-996,-996,,0,1,,,-996,-996
119580,43623,1,"SWEET POTATO",2,0,"M-3333",3,,3,".V",2,2,,,,,,,1,,,,5.8,5.8,0,0,0,0,-996,-996,-996,0
119580,43623,2,"YUCA ROOT",2,0,"M-4819",3,,3,".V",2,2,,,,,,,1,,,,2,2,0,0,0,0,-996,-996,-996,0
119580,43623,3,"TILAPIA CLEAN",3,0,,0,,3,".V",4,2,,,,,,,1,,,,5.37,5.37,0,0,0,0,-996,-996,-996,-996
119580,43623,4,"CANDY TAMARIM CHILI",3,0,,0,,4,".V",4,2,,,,,,,1,,,,1.69,1.69,0,0,0,0,-996,-996,-996,-996
119580,43623,5,"COCONUT",2,0,"M-4261",4,,3,".V",4,2,,,,,,,1,,,,1.39,1.39,0,0,0,0,-996,-996,-996,-996
119580,44197,1,,1,0,"072310000995",1,,1,".V",1,3,31.672,,1.07,"OZ",29.6,,1,,,1,-996,-996,-996,,0,1,,2,4,0
119580,55487,1,"APPLE",2,0,"M-4098",3,,3,".V",2,2,223,,,".v",,,1,1.09,3,3,1.84,1.84,0,0,0,0,-996,-996,-996,0
119580,55487,2,"COLLARDS",2,0,"M-4614",3,,3,".V",2,2,,,,,,,1,,,,3.38,3.38,0,0,0,0,-996,-996,-996,0
119580,55487,3,"KALE",2,0,"M-4627",3,,3,".V",2,2,,,,,,,1,,,,1.99,1.99,0,0,0,0,-996,-996,-996,0
119580,55487,4,"PEAR",2,0,"M-4025",3,,3,".V",2,2,,690,,,,,1,,3,,2.94,2.94,0,0,0,0,-996,-996,-996,0
119580,55487,5,"REGULAR BUTTON MUSHROOM",2,0,"M-4645",4,,3,"033383675008",1,2,,,,,,,1,,,,1.99,1.99,0,0,0,0,-996,-996,-996,0
119580,55487,6,"CHICKEN DRUMSTICK",4,0,,0,,3,".V",3,1,716.6722,,,".v",,,1,1.58,,3,3.62,3.62,0,0,0,0,-996,-996,-996,-996
119580,55487,7,"CHICKEN BREAST BONELESS/SKINLESS",4,0,,0,,3,".V",3,1,,,,,,,1,,,,2.68,2.68,0,0,0,0,-996,-996,-996,-996
119580,55487,8,,1,0,"629097155105",1,,1,".V",1,2,1360.8,,48,"OZ",,,1,,,1,6.39,6.39,0,0,0,0,-996,-996,-996,0
119580,55487,9,"BORILLO TLRA RL",3,0,,0,,0,".V",4,2,,,,,,,1,,,,0.99,0.99,0,0,0,0,-996,-996,-996,-996
119582,12746,1,,1,0,"892035002001",1,,1,".V",1,2,368.55,,13,"OZ",,,1,,,1,4.89,4.89,0,0,0,0,-996,-996,-996,0
119582,12746,2,,1,0,"074683099996",1,,1,".V",1,2,79.38,,2.8,"OZ",,,1,,,1,4.59,4.59,0,0,0,0,-996,-996,-996,0
119582,12746,3,,1,0,"074683097909",1,,1,".V",1,2,104.895,,3.7,"OZ",,,1,,,1,4.59,4.59,0,0,0,0,-996,-996,-996,0
119582,12746,4,"REGULAR BUTTON MUSHROOM",2,0,"M-4645",4,,3,"896758001006",1,2,226.795,,,".v",,,1,0.5,,1,2.69,2.69,0,0,0,0,-996,-996,-996,0
119582,12746,5,,1,0,"046567603070",1,,1,".V",1,2,283.5,,10,"OZ",,,1,,,1,2.99,2.99,0,0,0,0,-996,-996,-996,0
119582,12746,6,"HERB, OTHER",2,0,"M-5001",4,,3,"881471701029",1,2,56.69875,,,".v",,,1,0.125,,1,1.99,1.99,0,0,0,0,-996,-996,-996,0
119582,12746,7,,1,0,"073214009527",1,,1,".V",1,2,177.1875,,6.25,"OZ",,,1,,,1,4.79,4.79,0.7,0,0,0,-996,-996,-996,0
119582,12746,8,,1,0,"088194330004",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,12746,9,,1,0,"088194330004",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,12746,10,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,12746,11,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,12746,12,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,12746,13,,1,0,"044700030998",1,,1,".V",1,2,255.15,,9,"OZ",,,1,,,1,4.49,4.49,0.5,0,0,0,-996,-996,-996,0
119582,13434,1,"ASPARAGUS",2,0,"M-3392",3,,3,".V",2,2,,,,,,,1,,,,4.5,4.5,0,0,0,0,-996,-996,-996,0
119582,13434,2,"STRAWBERRIES, PINT",2,0,"M-4246",3,,3,".V",2,2,340.2,,1,"PINT",,,1,,,4,2.67,2.67,0,0,0,0,-996,-996,-996,0
119582,13434,3,"STRAWBERRIES, PINT",2,0,"M-4246",3,,3,".V",2,2,340.2,,1,"PINT",,,1,,,4,2.67,2.67,0,0,0,0,-996,-996,-996,0
119582,13434,4,"STRAWBERRIES, PINT",2,0,"M-4246",3,,3,".V",2,2,340.2,,1,"PINT",,,1,,,4,2.66,2.66,0,0,0,0,-996,-996,-996,0
119582,13434,5,"CHERRIES, RED OR BLACK",2,0,"M-4045",3,,3,".V",2,2,907.18,,,".v",,,1,2,,3,7,7,0,0,0,0,-996,-996,-996,0
119582,13434,6,"CREMINI/BROWN/SWISS BROWN MUSHROOM",2,0,"M-4648",3,,3,".V",2,2,453.59,,,".v",,,1,1,,3,5.25,5.25,0,0,0,0,-996,-996,-996,0
119582,13434,7,"PEACH",2,0,"M-3375",3,,3,".V",2,2,,,,,,,1,,,,0.67,0.67,0,0,0,0,-996,-996,-996,0
119582,13434,8,"PEACH",2,0,"M-3375",3,,3,".V",2,2,,,,,,,1,,,,0.67,0.67,0,0,0,0,-996,-996,-996,0
119582,13434,9,"PEACH",2,0,"M-3375",3,,3,".V",2,2,,,,,,,1,,,,0.68,0.68,0,0,0,0,-996,-996,-996,0
119582,13434,10,"PEACH",2,0,"M-3375",3,,3,".V",2,2,,,,,,,1,,,,0.68,0.68,0,0,0,0,-996,-996,-996,0
119582,13434,11,"SCONES (LEMON)",4,0,,0,,3,".V",3,1,,,,,,,4,,,,9.24,9.24,0,0,0,0,-996,-996,-996,-996
119582,13434,12,"BISCOTTI (ALMOND)",4,0,,0,,3,".V",3,1,,,6,"PIECE",,,4,,,2,9,9,0,0,0,0,-996,-996,-996,-996
119582,13434,13,"EGGS BROWN LG DOZEN",3,0,,0,,3,".V",3,1,600,,12,"COUNT",,50,1,,,2,5.75,5.75,0,0,0,0,-996,-996,-996,-996
119582,13434,14,"FRESH PASTA",3,0,,0,,3,".V",3,1,680.4,,12,"OZ",,,2,,,2,8,8,0,0,0,0,-996,-996,-996,-996
119582,13435,1,,1,0,"781421004340",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,3.99,3.99,0,0,0,0,-996,-996,-996,0
119582,13435,2,"PIZZA DOUGH BALL",3,0,"000000418782",2,,3,".V",1,2,,,,,,,1,,,,1.29,1.29,0,0,0,0,-996,-996,-996,0
119582,40539,1,,1,0,"071279271002",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,2.68,2.68,0.61,0,0,0,-996,-996,-996,0
119582,40539,2,"BLUEBERRIES",2,0,"M-4240",4,,3,"033383222103",1,2,510.28875,,,".v",,,1,1.125,,1,4.99,4.99,3,0,0,0,-996,-996,-996,0
119582,40539,3,,1,0,"025293601024",1,,2,".V",1,2,1958.4,,64,"OZ",30.6,,1,,,1,3.29,3.29,0.9,0,0,0,-996,-996,-996,0
119582,40539,4,,1,0,"075270001606",1,,1,".V",1,2,907.2,,32,"OZ",,,1,,,1,3.49,3.49,0.5,0,0,0,-996,-996,-996,0
119582,40539,5,,1,0,"041383090219",1,,2,".V",1,2,1952,,64,"OZ",30.5,,1,,,1,3.99,3.99,0.9,0,0,0,-996,-996,-996,0
119582,40539,6,,1,0,"093966004427",1,,2,".V",1,2,1958.4,,64,"OZ",30.6,,1,,,1,3.49,3.49,1.1,0,0,0,-996,-996,-996,0
119582,40539,7,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,40539,8,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,40539,9,,1,0,"078355570004",1,,1,".V",1,2,680.4,,24,"OZ",,,1,,,1,4.99,4.99,0,0,0,0,-996,-996,-996,0
119582,40539,10,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,40539,11,,1,0,"088194330059",1,,2,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
119582,40539,12,,1,0,"028989569103",1,,1,".V",1,2,510.3,,18,"OZ",,,1,,,1,6.48,6.48,1.01,0,0,0,-996,-996,-996,0
119582,40539,13,"FF BAG BRST BNL/SK",3,0,,0,,3,".V",4,2,1583.0291,,,".v",,,1,3.49,,3,19.11,19.11,0,0,0,0,-996,-996,-996,-996
119582,40539,14,"BANANA",2,0,"M-4229",4,,3,".V",4,2,843.6774,,,".v",,,1,1.86,,3,1.26,1.26,0,0,0,0,-996,-996,-996,-996
119582,40539,15,,1,0,"046567603209",1,,1,".V",1,2,567,,20,"OZ",,,1,,,1,3.99,3.99,0,0,0,0,-996,-996,-996,0
119582,40539,16,"AVOCADO",2,0,"M-4226",4,,3,".V",4,2,,,,,,,1,,,,1.99,1.99,0,0,0,0,-996,-996,-996,-996
119582,40539,17,"VITAFUSN MULTI VIT",3,0,,0,,4,".V",4,2,,,,,,,1,,,,4.99,4.99,1.46,0,0,0,-996,-996,-996,-996
