"eventid","hhnum","whogotpnum","whogot_flag","athome","schoolmeal_flag","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_filltype","chain","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnaptype","free","free_flag2","totalpaid","totalpaid_flag","tipamt","tipamt_flag","receiptreportedph","receiptobserved","couponsreported","loyaltycard","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_tanf","giftcard","schoollunchcard","paytype_flag","iteminfotype","breakfast","lunch","dinner_supper","snack_drink","multmeals","meals_flag","atepnum1","atepnum2","atepnum3","atepnum4","atepnum5","atepnum6","atepnum7","atepnum8","atepnum9","atepnum10","atepnum11","atepnum12","atepnum13","atepnum14","numhhpeople","numotherpeople","booktype","bookpnum","whogotate","bookownergot","bookownerate","bookownerate_flag","startdate_flag","practice_flag","capture_flag","frommemory"
69250,113226,3,0,0,0,9/23/2012,0,9,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,8.25,0,-996,0,-996,,-996,-996,0,,,,,,,,,4,1,0,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
69253,113226,3,0,0,0,9/23/2012,0,9,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,4,0,-996,0,-996,,-996,-996,0,,,,,,,,,4,1,1,0,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
67178,113747,1,0,0,0,11/9/2012,0,11,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
67179,113747,1,0,0,0,11/12/2012,0,11,4,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
67183,113747,1,0,0,0,11/15/2012,0,11,7,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
69849,113825,4,0,0,0,10/16/2012,0,10,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,4.5,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Adult",4,1,1,1,0,0,0,1,0
69459,114008,3,0,0,0,9/12/2012,0,9,2,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,-996,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
65461,114231,4,0,0,0,8/22/2012,0,8,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,,0,-996,0,-996,0,-996,-996,0,,,,,,,,,0,1,1,1,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",4,1,1,1,0,0,0,1,0
63612,114257,1,0,0,0,7/1/2012,0,6,4,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,2,"Primary",1,1,1,1,0,0,0,1,0
68113,115325,3,0,0,0,11/26/2012,0,11,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,1,0
68114,115325,3,0,0,0,11/27/2012,0,11,2,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,1,0
68115,115325,3,0,0,0,11/28/2012,0,11,3,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,1,0
68116,115325,3,0,0,0,11/29/2012,0,11,4,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,1,0
68119,115325,3,0,0,0,12/1/2012,0,11,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",3,1,1,1,0,0,0,1,0
59175,115521,2,0,0,0,9/7/2012,0,9,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,6.84,0,,0,-996,4,0,0,0,,,,,,,,,4,3,,,,,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
57217,115726,2,0,0,0,8/31/2012,0,8,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,0.99,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
60291,115765,2,0,0,0,8/20/2012,0,8,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,0.75,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
60292,115765,2,0,0,0,8/21/2012,0,8,2,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,0.75,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
57229,115832,3,0,0,0,8/7/2012,0,8,3,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,-996,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
69445,116009,1,0,0,0,10/22/2012,0,10,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",,0,,0,,0,-996,0,0,0,0,,,,,,,,,0,3,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
67748,116427,1,0,0,0,12/9/2012,0,12,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,149.4,0,,0,-996,0,0,0,1,0,0,0,0,1,0,0,0,0,3,,,,,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
67749,116427,1,0,0,0,12/10/2012,0,12,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,27.3,0,,0,-996,0,0,0,0,,,,,,,,,4,3,,,,,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
68851,116839,1,0,0,0,10/18/2012,3,10,4,1,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,73.11,0,,0,-996,0,0,0,1,0,0,0,1,0,0,0,0,0,3,,,,,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,1,0,1,0
60402,116853,1,0,0,0,8/10/2012,0,8,2,2,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,7,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
67073,116880,2,0,0,0,11/21/2012,0,11,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,6.74,0,,0,-996,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
61714,117168,1,0,0,0,8/7/2012,0,8,3,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,,"Primary",1,1,1,1,0,0,0,1,0
68202,117345,3,0,0,0,10/26/2012,0,10,4,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,-996,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
61943,117391,1,0,0,0,7/22/2012,0,7,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,1,,0,,0,-996,0,0,0,0,,,,,,,,,0,2,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
60134,118703,2,1,0,0,7/17/2012,0,7,3,0,,4,,326,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,0,0,0,0,0,1,0
59036,118898,1,0,0,0,9/25/2012,0,9,4,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,1,,0,,0,-996,0,0,0,0,,,,,,,,,0,2,,,,,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
69612,119957,1,0,0,0,10/24/2012,0,10,2,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
45099,119989,2,0,0,0,10/11/2012,0,10,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",2,1,1,1,0,0,0,0,0
24234,111683,1,0,0,0,6/22/2012,0,6,1,0,3006001,2,,212,,,0,,,,0,1.9860517742143,3.866,7.4,-996,-996,0,".V",1,0,6.75,0,-995,0,-996,,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,-995,-995,-995,-995,-995,0,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,"Primary",1,-995,1,-995,0,0,0,2,0
33508,109571,1,0,0,0,8/29/2012,0,8,3,0,,2,,212,,,0,,,,9,,,,,,0,".V",0,0,34.3,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
40974,101611,1,0,0,0,9/28/2012,0,9,6,0,3900001,2,,212,,,0,,,,4,5.41984618210132,7.618,22.47,-996,-996,0,".V",0,0,7.35,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,,"Primary",1,1,1,1,0,0,0,0,0
6973,118177,3,0,0,0,5/8/2012,0,5,5,0,2084583,2,,218,,,0,,,,6,3.07961270108736,3.979,12.97,-996,-996,0,".V",0,0,1,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Youth",3,1,1,1,0,0,0,0,0
32857,103037,1,0,0,0,8/28/2012,0,8,1,0,3005003,2,,211,,,0,,,,4,36.8868046057198,48.117,64.92,-996,-996,0,".V",0,0,24.14,0,2.38,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,0,0
32874,103037,3,0,0,0,8/28/2012,0,8,1,0,3005003,2,,211,,,0,,,,4,36.8868046057198,48.117,64.92,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",3,1,1,1,0,0,0,0,0
32895,103037,4,0,0,0,8/28/2012,0,8,1,0,3005003,2,,211,,,0,,,,4,36.8868046057198,48.117,64.92,-996,-996,0,".V",1,0,0,0,2.38,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",4,1,1,1,0,0,0,0,0
55355,118091,1,0,0,0,11/25/2012,0,11,4,0,3900002,2,,207,,,0,,,,4,0.48797550341565,0.611,2.5,0.606,12.37,0,".V",0,0,17.54,0,1,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,0,0
69902,107770,1,0,0,0,10/17/2012,0,10,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,2.39,0,,0,-996,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,1,0
7113,104791,1,0,0,0,5/9/2012,0,5,1,0,2020116,2,,211,,,0,,,,6,0.4682497413245,0.618,2.25,0.621,11.55,0,".V",0,0,39.12,0,7,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
69311,106934,2,0,0,0,11/15/2012,0,11,3,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,9.23,0,0,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
31591,119678,1,0,0,0,8/24/2012,0,8,5,0,3005005,2,,207,,,0,,,,4,0.962215339938153,1.027,4.1,1.027,20.45,0,".V",0,0,3.79,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
31592,119678,3,0,0,0,8/24/2012,0,8,5,0,,2,,207,0,0,0,0,1,1,9,,,,,,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,6,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,0,0,1,0,0,0,0,0
31982,119678,1,0,0,0,8/26/2012,0,8,7,0,3005005,2,,207,,,0,,,,4,0.962215339938153,1.027,4.1,1.027,20.45,0,".V",0,0,8.5,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Primary",1,1,1,1,0,0,0,0,0
62136,119881,1,0,0,0,6/12/2012,0,6,6,0,,4,,402,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,5,0,1,1,0,1,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Primary",1,1,1,1,0,0,2,1,0
23909,110339,1,0,0,0,7/30/2012,0,7,6,0,3900004,2,,212,,,0,,,,4,2.57360266433579,3.203,7.47,-996,-996,0,".V",0,0,15,0,1.17,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
29185,113321,2,0,0,0,5/18/2012,0,5,6,0,3005006,1,,110,,,0,,,,0,444.884185100952,,,,,0,".V",0,0,6.28,0,,0,-996,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
38855,103623,1,0,0,0,9/17/2012,0,9,4,0,3900005,2,,211,,,0,,,,4,1.05738045984015,1.706,4.88,-996,-996,0,".V",0,0,5.83,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
37259,108612,1,0,0,0,9/14/2012,0,9,1,0,3900005,2,,211,,,0,,,,4,1.34594186353393,1.96,5.33,-996,-996,0,".V",0,0,25.42,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Primary",1,1,1,1,0,0,0,0,0
48268,112296,1,0,0,0,10/21/2012,0,10,4,0,3005007,1,,110,,,0,,,,0,30.441761310458,42.038,42.63,-996,-996,0,".V",0,0,7.15,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
67406,109295,1,0,0,0,9/28/2012,0,9,5,0,3900006,2,,211,,,0,,,,4,3.03110709081717,3.877,10.18,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
26588,117524,1,0,0,0,8/9/2012,0,8,5,0,1103271,1,,113,,,0,,,,3,0.617032416524129,0.616,1.33,0.616,11.98,1,"SG",0,0,4.5,0,,0,1,-996,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
27134,117524,1,0,0,0,8/10/2012,0,8,6,0,1103271,1,,113,,,0,,,,3,0.617032416524129,0.616,1.33,0.616,11.98,1,"SG",0,0,5.24,0,,0,1,-996,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
62312,112831,1,0,0,0,5/18/2012,0,5,7,0,,2,,218,,,0,,,,9,,,,,,0,".V",0,0,16.5,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
23233,102815,2,0,0,0,7/27/2012,0,7,4,0,3900007,2,,211,,,0,,,,4,5.35071206107516,7.755,15.17,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26849,113811,2,0,0,0,8/4/2012,0,8,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,3.8,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
49077,117400,1,0,0,0,10/26/2012,0,10,3,0,3900008,2,,212,,,0,,,,4,0.574788557066196,0.687,3.12,0.687,13.57,0,".V",0,0,7.6,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
39555,107661,2,0,0,0,9/23/2012,0,9,2,0,3900009,1,,110,,,0,,,,4,3.11516185300124,3.469,7.65,-996,-996,0,".V",0,0,6.84,0,0,0,0,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,0,1,0,0,0,0,0
49764,103566,1,0,0,0,11/2/2012,0,10,3,0,2016953,2,,208,,,0,,,,6,12.0400121438645,21.636,24.83,-996,-996,0,".V",0,0,35.2,0,,0,0,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
58942,100623,2,1,0,0,6/14/2012,0,6,3,0,,2,,208,,,0,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,1,0
66713,109884,3,0,0,0,10/21/2012,0,10,5,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,66,0,0,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Adult",3,1,1,1,0,0,0,1,0
49177,100229,2,0,0,0,10/26/2012,0,10,1,0,1145540,1,,103,,,0,,,,3,2.13166559460756,2.222,7.47,-996,-996,1,"CS",0,0,7.67,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,0,0,0,0,0,0,0
52296,100240,3,0,0,0,10/30/2012,0,10,1,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,2.03,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,0
52302,100240,3,0,0,0,10/31/2012,0,10,2,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,2.03,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,0
52306,100240,3,0,0,0,11/1/2012,0,10,3,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,2.03,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,0
52309,100240,3,0,0,0,11/2/2012,0,10,4,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,2.03,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,0
52310,100240,1,0,0,0,11/2/2012,0,10,4,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,5.98,0,0,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
52312,100240,3,0,0,0,11/3/2012,0,10,5,0,1003706,1,,103,,,0,,,,3,0.568666520707519,1.489,5.57,0.798,15.02,1,"CS",0,0,2.03,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,0,0
49151,100460,2,0,0,0,10/23/2012,0,10,1,0,1163014,1,,103,,,0,,,,3,2.68326217531356,3.298,6.9,-996,-996,1,"CS",0,0,8.1,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
49153,100460,2,0,0,0,10/26/2012,0,10,4,0,1163014,1,,103,,,0,,,,3,2.68326217531356,3.298,6.9,-996,-996,1,"CS",0,0,8.32,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
44054,100681,2,0,0,0,10/10/2012,0,10,1,0,1075752,1,,103,,,0,,,,3,0.44254412553753,0.686,3.33,0.501,10.28,1,"CS",0,0,1.07,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
