"hhnum","eventid","itemnum","bundlenum","bundletype","menugrp","nonschmealitem","itemdesc","itemdescsource","quantity","quantity_flag","size","size_flag","sizeunit","sizeunit_flag","sizerelative","gramstotal","additem_flag","itemcost","itemcost_flag","totitemcost","free","free_flag2","impitemcost","impcostmethod","imptotcost"
100028,10759,2,,,"TOP",-996,"Cole Slaw",7,1,0,1,6,"LARGE",0,"LARGE",114,0,0,0,0,0,0,,-996,
100028,10759,8,1,6,"TOP",-996,"GRAVY",6,1,0,,0,,0,,43,2,0,0,,0,0,,-996,
100028,10759,6,,,"TOP",-996,"KFC Snacker, Buffalo, w/ Crispy Strip",7,1,0,1,0,"PIECE",0,,120,0,0,0,0,0,0,,-996,
100028,10759,4,,,"TOP",-996,"CHICKEN",6,1,0,12,0,"PIECE",0,,936,0,,1,,0,0,31.67,1,31.67
100028,10759,7,,,"TOP",-996,"KFC Cornbread Muffin",7,1,0,6,0,"PIECE",0,,52,0,0,0,0,0,0,,-996,
100028,10759,5,,,"TOP",-996,"Double Down w/ Original Filet",7,1,0,1,0,"EACH",0,,248,0,0,0,0,0,0,,-996,
100028,10759,1,,,"TOP",-996,"Macaroni & Cheese",7,1,0,1,6,"LARGE",0,"LARGE",135,0,0,0,0,0,0,,-996,
100028,10759,3,1,6,"TOP",-996,"Mashed Potatoes",7,1,0,1,6,"LARGE",0,,102,2,0,0,0,0,0,,-996,
100031,6610,1,,2,"GEN",-996,"BUFFET",6,1,0,,0,,0,,312,0,0,0,0,1,0,,-996,
100031,6611,2,,,"GEN",-996,"SOUP",6,2,0,,0,,0,,966,0,1.25,0,2.5,0,0,,-996,
100031,6611,1,,,"GEN",-996,"FISH DINNER",6,2,0,,0,,0,,510,0,8.95,0,17.9,0,0,,-996,
100031,6612,1,,,"GEN",-996,"HAM AND EGG SANDWICH",6,1,0,,0,,0,,380,0,3.5,0,3.5,0,0,,-996,
100040,7265,2,,,"GEN",-996,"DRUMSTICK",6,1,0,,0,,0,,71.6071428571429,0,0,0,0,0,0,3.6,5,3.6
100040,7265,1,,,"BEV",-996,"COFFEE HOT",6,1,0,8,0,"OZ",1,,236.8,0,,1,,0,0,0.72,1,0.72
100040,7266,1,,,"GEN",-996,"SUB WITH MAYONAISE TOMATO ONION PROVLONE CHEESE SALAMI AND BACON",6,1,0,,0,,0,,300.694946236559,0,8.76,0,8.76,0,0,,-996,
100040,7266,2,,,"BEV",-996,"DR. PEPPER",6,1,0,1,6,"SMALL",0,,489.244234875445,0,0,0,0,0,0,,-996,
100040,7266,3,,,"GEN",-996,"POTATO CHIPS",5,1,0,1,6,"SMALL",0,,30.6420543689319,0,0,0,0,0,0,,-996,
100040,7266,4,,,"GEN",-996,"COOKIES",6,4,0,,0,,0,,164.931506849315,0,0,0,0,0,0,,-996,
100040,7717,1,,,"GEN",-996,"DANISH",5,2,0,,0,,0,,170.387121212121,0,2.49,0,4.98,0,0,,-996,
100040,7717,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,2,0,,0,,0,,510.115172413793,0,0,0,0,0,0,,-996,
100040,7718,1,,,"BEV",-996,"JUICE, FRUIT (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"LARGE",0,,238.275581395349,0,0.93,0,0.93,0,0,,-996,
100040,7718,2,,,"GEN",-996,"SAUSAGE",5,1,0,,0,,0,,41.1765151515151,0,1.95,0,1.95,0,0,,-996,
100040,7718,3,,,"GEN",-996,"MASHED POTATOES",5,1,0,1,6,"SMALL",0,,129.081832191781,0,0.79,0,0.79,0,0,,-996,
100040,7720,1,,,"BEV",-996,"JUICE, ORANGE",5,1,0,8,1,"OZ",1,,248.8,0,1.25,0,1.25,0,0,,-996,
100040,7721,1,,,"GEN",-996,"TURKEY SANDWICH",5,1,0,,0,,0,,229.625487804878,0,3.25,0,3.25,0,0,,-996,
100040,8365,3,,,"GEN",-996,"CHICKEN DRUMSTICK",5,1,0,,0,,0,,115.142857142857,0,5.58,0,5.58,0,0,,-996,
100040,8365,5,,,"GEN",-996,"SALAD",6,1,0,1,0,"SMALL",0,,74.066,0,1.96,0,1.96,0,0,,-996,
100040,8365,7,1,6,"GEN",-996,"MASHED POTATOES",6,1,0,1,0,"SMALL",0,,129.081832191781,0,0,0,0,0,0,,-996,
100040,8365,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,1,0,"SMALL",0,,255.057586206897,0,1.96,0,1.96,0,0,,-996,
100040,8365,6,,,"BEV",-996,"JUICE, ORANGE",5,1,0,1,0,"SMALL",0,,277.83859030837,0,0,0,0,0,0,,-996,
100040,8365,8,1,6,"GEN",-996,"GRAVY",6,1,0,,0,,0,,58.2549549549551,2,0,0,,0,0,,-996,
100040,8365,2,,,"BEV",-996,"JUICE, ORANGE",5,1,0,1,0,"LARGE",0,,277.83859030837,0,0,0,0,0,0,,-996,
100040,8365,4,,,"GEN",-996,"DANISH",5,1,0,1,0,"SMALL",0,,85.1935606060606,0,0,0,0,0,0,,-996,
100040,8370,1,,,"BEV",-996,"COFFEE",6,2,0,1,0,"SMALL",0,,510.115172413793,0,1.6,0,3.2,0,0,,-996,
100040,8370,2,,,"GEN",-996,"CEREAL BREAKFAST",6,1,0,1,0,"SMALL",0,,39.0973529411765,0,4.44,0,4.44,0,0,,-996,
100040,8370,4,,,"GEN",-996,"MUFFIN",6,1,0,,0,,0,,119.007857142857,0,0,0,0,0,0,,-996,
100040,8370,3,,,"GEN",-996,"BACON",5,1,0,2,0,"SLICE",1,,12.5483514492754,0,0,0,0,0,0,,-996,
100040,8372,3,,,"TOP",-996,"Chips",7,1,0,1,0,"BAG",0,,41,0,0,0,0,0,0,,-996,
100040,8372,1,,,"TOP",-996,"Chicken Parmesan",7,1,0,6,0,"INCH",0,,281,0,6.96,0,6.96,0,0,,-996,
100040,8372,2,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,0,"MEDIUM",0,"MEDIUM",921,0,0,0,0,0,0,,-996,
100040,28220,2,,,"GEN",-996,"MISC",6,1,0,,0,,0,,,0,1.56,0,1.56,0,0,,-996,
100040,28220,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"SMALL",0,,255.057586206897,0,1.45,0,1.45,0,0,,-996,
100040,28221,1,,,"GEN",-996,"SALAD BAR",6,1,0,28.8,1,"OZ",1,,816.48,0,0.58,0,0.58,0,0,,-996,
100040,28221,2,,,"BEV",-996,"JUICE, ORANGE",5,1,0,8,1,"OZ",1,,248.8,0,1.25,0,1.25,0,0,,-996,
100040,28222,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"SMALL",0,,255.057586206897,0,0.65,0,0.65,0,0,,-996,
100040,28223,1,,,"BEV",-996,"COFFEE",6,2,0,1,6,"SMALL",0,,510.115172413793,0,0.73,0,1.46,0,0,,-996,
100049,56942,1,1,3,"TOP",-996,"Tendercrisp Chicken Sandwich",7,2,0,2,0,,0,,472,0,1,0,2,0,0,,-996,
100049,56942,3,1,3,"BEV",-996,"DRINK",6,2,4,,0,,0,"MEDIUM",1848,1,0,5,0,0,0,,-996,
100049,56942,2,1,3,"TOP",-996,"French Fries, Salted",7,2,4,,0,,0,"MEDIUM",306,1,0,5,0,0,0,,-996,
100053,35182,4,,,"GEN",-996,"GRAPE TOMATO",6,1,0,6,0,"SLICE",1,,55.8849196255079,0,0,0,0,1,0,,-996,
100053,35182,3,,,"GEN",-996,"CHICKEN MCNUGGETS",6,1,0,2,0,"PIECE",0,,82.5338612933458,0,0,0,0,1,0,,-996,
100053,35182,1,,,"GEN",-996,"EGG ROLLS",6,1,1,4,0,"SMALL",0,,86.8302777777778,0,0,0,0,1,0,,-996,
100053,35182,6,1,6,"GEN",-996,"CHIPS",6,1,0,,0,,0,,30.6420543689319,0,0,0,0,1,0,,-996,
100053,35182,2,,,"GEN",-996,"CHEESE AND TOMATO BAGUETTE",6,1,0,3,0,"SLICE",0,,52.9,0,0,0,0,1,0,,-996,
100053,35182,5,,,"GEN",-996,"CAULIFLOWER",5,1,0,2,0,"PIECE",0,,39.65,0,0,0,0,1,0,,-996,
100053,35182,7,1,6,"GEN",-996,"DIP",6,1,0,,0,,0,,47.0233125,2,0,0,,1,0,,-996,
100053,35183,1,,,"GEN",-996,"PRETZELS",5,1,0,1.5,0,"OZ",1,,42.525,0,0.75,0,0.75,0,0,,-996,
100053,35183,2,,,"GEN",-996,"POPSICLE",6,1,0,0.5,0,"OZ",1,,16,0,0,0,0,0,0,,-996,
100053,35183,3,,,"BEV",-996,"WATER, NFS",5,2,0,16.9,0,"OZ",1,,1000.48,0,0,0,0,0,0,,-996,
100053,35184,1,,,"GEN",-996,"RICE CRISPY TREATS",6,1,0,,0,,0,,35.3720769230769,0,0,0,0,1,0,,-996,
100053,35186,1,,,"BEV",-996,"WATER, NFS",5,2,0,16.9,0,"OZ",1,,1000.48,0,0,0,0,1,0,,-996,
100053,35808,2,,,"GEN",-996,"BABY COOKIES AND CRACKERS (ANY TYPE)",5,10,0,1,6,"PIECE",0,,83.45,0,0,0,0,1,0,,-996,
100053,35808,1,,,"GEN",-996,"CHEESEBALL",6,1,0,2,0,"OZ",1,,56.7,0,0,0,0,1,0,,-996,
100053,35810,1,,,"GEN",-996,"PRETZELS",5,2,0,1.5,0,"OZ",1,,85.05,0,0.75,0,1.5,0,0,,-996,
100053,35810,2,,,"BEV",-996,"WATER, NFS",5,1,0,16.9,0,"OZ",1,,500.24,0,0,0,0,0,0,,-996,
100053,35810,3,,,"GEN",-996,"POPSICLE",6,1,0,,0,,0,,67.1977392739274,0,0,0,0,0,0,,-996,
100053,35813,1,,,"TOP",-996,"Spicy Italian, Footlong",7,1,0,12,0,"INCH",0,,446,0,5.5,0,5.5,0,0,,-996,
100053,35817,1,,,"TOP",-996,"Sausage McMuffin w/ Egg",7,1,0,,0,,0,,164,0,3.99,0,3.99,0,0,,-996,
100053,35817,2,,,"BEV",-996,"DIET SODA, DR PEPPER, ROOT BEER",5,1,0,1,6,"LARGE",0,"LARGE",960,0,0.59,0,0.59,0,0,,-996,
100053,35818,1,,,"TOP",-996,"Spicy Italian, Footlong",7,1,0,12,0,"INCH",0,,446,0,5.5,0,5.5,0,0,,-996,
100053,36447,1,,,"BEV",-996,"WATER, NFS",5,1,0,,0,,0,"SMALL",592,0,0,0,0,0,0,,-996,
100053,36447,2,,,"TOP",-996,"Grilled Chicken Cobb Salad",7,1,0,,0,,0,,464,0,8.02,0,8.02,0,0,,-996,
100053,36448,1,,,"GEN",-996,"PRETZELS",5,2,0,1,0,"CONTAINER",0,,33.7633333333333,0,0.75,0,1.5,0,0,,-996,
100053,36450,1,,,"GEN",-996,"PRETZELS",5,2,0,1,0,"CONTAINER",0,,33.7633333333333,0,0.75,0,1.5,0,0,,-996,
100054,27115,1,,,"GEN",-996,"SANDWICH (UNKNOWN TYPE)",5,1,0,,0,,0,,83,0,7.49,0,7.49,0,0,,-996,
100054,27115,2,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,,0,,0,,408.99695281894,0,1.99,0,1.99,0,0,,-996,
100054,28174,5,,,"BEV",-996,"BEER, OTHER OR UNKNOWN TYPE",5,3,0,,0,,0,,1080,0,5,0,15,0,0,,-996,
100054,28174,4,,,"GEN",-996,"BUTTERED PASTA",6,2,0,,0,,0,,300,0,6.95,0,13.9,0,0,,-996,
100054,28174,2,,,"GEN",-996,"SEARED AHI",6,1,0,,0,,0,,162,0,13.95,0,13.95,0,0,,-996,
100054,28174,3,,,"GEN",-996,"WEDGE SALAD",6,1,0,,0,,0,,292,0,7.95,0,7.95,0,0,,-996,
100054,28174,1,,,"GEN",-996,"ARTICHOKE AND CRAB",6,1,0,,0,,0,,57,0,12.95,0,12.95,0,0,,-996,
100054,56614,2,1,3,"TOP",-996,"Chicken Nuggets",7,1,0,6,2,"PIECE",2,,105,0,4.29,0,4.29,0,0,,-996,
100054,56614,7,2,3,"TOP",-996,"French Fries, Salted",7,1,0,1,0,"MEDIUM",0,"MEDIUM",153,0,0,0,0,0,0,,-996,
100054,56614,6,2,3,"TOP",-996,"Tendergrill Chicken Sandwich",7,1,0,,0,,0,,226,0,7.38,0,7.38,0,0,,-996,
100054,56614,8,2,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,0,"MEDIUM",0,"MEDIUM",921,0,0,0,0,0,0,,-996,
100054,56614,4,1,3,"TOP",-996,"French Fries, Salted",7,1,0,1,0,"SMALL",0,"SMALL",128,0,0,5,0,0,0,,-996,
100054,56614,3,1,3,"TOP",-996,"Barbecue Dipping Sauce",7,1,0,,0,,0,,28,0,0,0,0,0,0,,-996,
100054,56614,5,1,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,0,"MEDIUM",0,"MEDIUM",921,0,0,5,0,0,0,,-996,
100054,56614,1,,,"TOP",-996,"BK Big Fish Sandwich",7,1,0,,0,,0,,199,0,3.39,0,3.39,0,0,,-996,
100054,56616,6,,,"GEN",-996,"KID PASTA",6,1,0,,0,,0,,150,0,7,0,7,0,0,,-996,
100054,56616,4,,,"GEN",-996,"PENNE CHICKEN AND VEGETABLE",6,1,0,,0,,0,,593,0,15,0,15,0,0,,-996,
100054,56616,1,,,"BEV",-996,"STONE IPA",6,1,0,,0,,0,,360,0,6,0,6,0,0,,-996,
100054,56616,5,,,"GEN",-996,"FLAME GRILLED BURGER",6,1,0,,0,,0,,312,0,12,0,12,0,0,,-996,
100054,56616,3,,,"GEN",-996,"PIZZA, CHEESE",5,1,0,,0,,0,,357,0,9,0,9,0,0,,-996,
100054,56616,2,,,"BEV",-996,"DRAGON FIRE MOJITO",6,1,0,,0,,0,,65,0,9,0,9,0,0,,-996,
100054,56619,6,,,"GEN",-996,"CHICKEN SCHNITZEL SANDWICH",6,1,0,,0,,0,,284,0,12,0,12,0,0,,-996,
100054,56619,5,,,"GEN",-996,"KID PASTA",6,1,0,,0,,0,,150,0,7,0,7,0,0,,-996,
100054,56619,1,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,,0,,0,,614,0,3,0,3,0,0,,-996,
100054,56619,4,,,"BEV",-996,"SPATEN DRAFT",6,2,0,,0,,0,,960,0,8,0,16,0,0,,-996,
100054,56619,8,1,3,"GEN",-996,"GRILLED BREAD",6,1,4,,0,,0,,27,2,0,5,0,0,0,,-996,
100054,56619,7,1,3,"GEN",-996,"CHICKEN",6,1,0,,0,,0,,320,0,11,0,11,0,0,,-996,
100054,56619,3,,,"BEV",-996,"FRUIT JUICE OTHER OR UNKNOWN TYPE",6,1,0,,0,,0,,212.361290322581,0,3,0,3,0,0,,-996,
100054,56619,2,,,"BEV",-996,"JUICE, ORANGE",5,1,0,,0,,0,,211.68064516129,0,3,0,3,0,0,,-996,
100055,47745,5,1,3,"GEN",-996,"FRENCH FRIES",5,2,0,1,6,"SERVING",0,,234,0,0,5,0,0,0,,-996,
100055,47745,1,,,"GEN",-996,"BACON CHEESEBURGER",5,1,0,1,6,"SERVING",0,,371,0,5.79,0,5.79,0,0,,-996,
100055,47745,4,1,3,"GEN",-996,"COMBO MEAL WITH CHEESEBURGER",6,1,0,1,0,"SERVING",0,,312,0,5.89,0,5.89,0,0,,-996,
100055,47745,2,,,"GEN",-996,"FRENCH FRIES",5,2,0,,0,,0,,234,0,0,0,0,0,0,,-996,
100055,47745,3,,,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,16,0,"OZ",1,,491.2,0,0,0,0,0,0,,-996,
100055,47745,7,,,"GEN",-996,"HAMBURGER",5,1,0,1,6,"SERVING",0,,307,0,2.89,0,2.89,0,0,,-996,
100055,47745,6,1,3,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,16,0,"OZ",1,,492.8,0,0,5,0,0,0,,-996,
100055,47747,1,,,"GEN",-996,"CHILI, WITH MEAT",5,1,0,16,0,"OZ",1,,453.6,0,0,0,0,1,0,,-996,
100055,47747,2,,,"BEV",-996,"WATER, NFS",5,1,0,16,0,"OZ",1,,473.6,0,0,0,0,1,0,,-996,
100055,47748,2,,,"BEV",-996,"GATORADE",6,1,0,32,0,"OZ",1,"MEDIUM",915,0,0,0,0,0,0,,-996,
100055,47748,1,,,"TOP",-996,"Meatball Marinara, Footlong",7,1,0,12,0,"INCH",0,,606,0,7.82,0,7.82,0,0,,-996,
100055,48713,2,,,"TOP",-996,"BISCUIT",5,1,0,,0,,0,,76,0,1,0,1,0,0,,-996,
100055,48713,1,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,6,"MEDIUM",0,"MEDIUM",647,0,1.59,0,1.59,0,0,,-996,
100059,69238,1,,,"TOP",-996,"FRIED CHICKEN MIXED",6,1,0,11,0,"PIECE",0,,900,0,11.99,0,11.99,0,0,,-996,
100059,69238,2,,,"TOP",-996,"Red Beans & Rice",7,1,0,1,6,"LARGE",0,"LARGE",438,0,3.89,0,3.89,0,0,,-996,
100059,69242,3,,,"TOP",-996,"Tangy Barbeque Sauce",7,1,7,,0,,0,,28,0,0,0,0,0,0,,-996,
100059,69242,1,,,"TOP",-996,"Chicken Mcnuggets",7,1,0,20,0,"PIECE",0,,650,0,4.99,0,4.99,0,0,,-996,
100059,69242,5,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"LARGE",0,"LARGE",982,0,1,0,1,0,0,,-996,
100059,69242,4,,,"TOP",-996,"Creamy Ranch Sauce",7,1,7,,0,,0,,22,0,0,0,0,0,0,,-996,
100059,69242,2,,,"TOP",-996,"Spicy Buffalo Sauce",7,1,7,,0,,0,,22,0,0,0,0,0,0,,-996,
100059,69245,2,,,"GEN",-996,"TACO (OTHER OR UNKNOWN TYPE)",5,1,0,,0,,0,,405,0,1.15,0,1.15,0,0,,-996,
100059,69245,3,,,"GEN",-996,"BEEF SANDWICH",6,1,0,,0,,0,,194,0,4.25,0,4.25,0,0,,-996,
100059,69245,1,,,"GEN",-996,"TACO, WITH BEEF (INCLUDES HARD OR SOFT TACO)",5,1,0,9,0,"EACH",0,,405,0,10.35,0,10.35,0,0,,-996,
100059,69246,1,,,"GEN",-996,"CLIFF ENERGY BAR",6,1,0,,0,,0,,114,0,2.99,0,2.99,0,0,,-996,
100059,69246,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,,0,,0,,236.8,0,1.99,0,1.99,0,0,,-996,
100059,69249,1,,,"TOP",-996,"Western Bacon Cheeseburger",7,2,0,,0,,0,,492,0,1.85,7,3.7,0,0,,-996,
100059,69254,2,,,"TOP",-996,"CHICKEN DRUMSTICK",5,1,7,1,0,"PIECE",0,,51,0,1.19,0,1.19,0,0,,-996,
100059,69254,3,,,"TOP",-996,"Chicken Tortilla Roll",7,1,0,,0,,0,,170,0,1.99,0,1.99,0,0,,-996,
100059,69254,1,,,"TOP",-996,"Ultimate Pollo Bowl",7,1,0,,0,,0,,690,0,5.99,0,5.99,0,0,,-996,
100059,69262,4,,,"TOP",-996,"CHICKEN DRUMSTICK",5,1,0,1,0,"PIECE",0,,51,0,1.19,0,1.19,0,0,,-996,
100059,69262,1,,,"TOP",-996,"Pollo Bowl",7,1,0,,0,,0,,513,0,4.69,0,4.69,0,0,,-996,
100059,69262,2,,,"TOP",-996,"Salsa Roja, Hot",7,1,7,1,0,"SERVING",0,,28,0,0,0,0,0,0,,-996,
100059,69262,3,,,"TOP",-996,"Avocado Salsa",7,1,7,1,0,"SERVING",0,,43,0,0,0,0,0,0,,-996,
100059,69265,5,,,"TOP",-996,"Avocado Salsa",7,1,7,1,0,"SERVING",0,,43,0,0,0,0,0,0,,-996,
100059,69265,1,,,"TOP",-996,"Pollo Bowl",7,1,0,,0,,0,,513,0,5.99,0,5.99,0,0,,-996,
100059,69265,2,,,"TOP",-996,"CHICKEN DRUMSTICK",5,2,0,,0,,0,,102,0,1.19,0,2.38,0,0,,-996,
100059,69265,6,,,"BEV",-996,"REGULAR SODA (OTHER OR UNKNOWN TYPE)",5,1,0,,0,,0,"MEDIUM",659,0,0,0,0,0,0,,-996,
100059,69265,4,,,"TOP",-996,"Salsa Roja, Hot",7,1,7,1,0,"SERVING",0,,28,0,0,0,0,0,0,,-996,
100059,69265,3,,,"TOP",-996,"Grilled Chicken Salad",7,1,0,,0,,0,,374,0,5,0,5,0,0,,-996,
100060,20845,7,,,"BEV",-996,"CHOCOLATE MILK, 1 PERCENT (%), LOW FAT",5,2,0,,0,,0,"LARGE",500,0,0.5,0,1,0,0,,-996,
100060,20845,3,,,"TOP",-996,"McChicken",7,1,0,,0,,0,,143,0,6.38,0,6.38,0,0,,-996,
100060,20845,1,1,3,"TOP",-996,"Big Mac",7,1,0,,0,,0,,215,0,5.49,0,5.49,0,0,,-996,
100060,20845,6,,,"TOP",-996,"Baked Apple Pie",7,1,0,,0,,0,,77,0,0.89,0,0.89,0,0,,-996,
100060,20845,2,1,3,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,6,"MEDIUM",0,"MEDIUM",647,0,1,0,1,0,0,,-996,
100060,20845,4,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,6,"MEDIUM",0,"MEDIUM",647,0,1,0,1,0,0,,-996,
100060,20845,8,1,3,"TOP",-996,"French Fries",7,1,4,,0,,0,"MEDIUM",117,1,0,5,0,0,0,,-996,
100060,20845,5,,,"TOP",-996,"Baked Apple Pie",7,1,0,,0,,0,,77,0,0.89,0,0.89,0,0,,-996,
100060,21148,1,,,"GEN",-996,"CHICKEN",6,1,0,5,0,"PIECE",0,,490,0,5.24,0,5.24,0,0,,-996,
100060,21149,1,,,"TOP",-996,"Nachos BellGrande",7,1,0,1,0,,0,,305,0,3.49,0,3.49,0,0,,-996,
100060,21152,3,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,0,"MEDIUM",0,"MEDIUM",616,0,1.59,0,1.59,0,0,,-996,
100060,21152,1,,,"TOP",-996,"Nachos BellGrande",7,1,0,1,0,,0,,305,0,3.29,0,3.29,0,0,,-996,
100060,21152,4,,,"TOP",-996,"Soft Taco, Beef",7,1,0,2,0,,0,,96,0,1.98,0,1.98,0,0,,-996,
100060,21152,5,,,"TOP",-996,"Doritos Locos Taco Supreme, Beef",7,1,0,1,0,,0,,113,0,1.69,0,1.69,0,0,,-996,
100060,21152,2,,,"TOP",-996,"Doritos Locos Taco, Beef",7,2,0,1,0,,0,,156,0,1.29,0,2.58,0,0,,-996,
100061,40913,3,,,"BEV",-996,"CHOCOLATE MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,8,0,"OZ",1,,249.6,0,0,0,0,0,0,,-996,
100061,40913,1,,,"GEN",-996,"PIZZA, CHEESE",5,1,0,1,0,"SLICE",0,,245,0,1.5,0,1.5,0,0,,-996,
100061,40913,2,,,"GEN",-996,"MIXED FRUIT",6,1,0,8,1,"OZ",1,,226.8,0,0,0,0,0,0,,-996,
100061,40920,1,,,"GEN",-996,"DONUT (DOUGHNUT), ANY TYPE",5,2,0,12,0,"EACH",1,,122,0,8,0,16,0,0,,-996,
100061,40920,2,,,"GEN",-996,"KALLACHE",6,2,0,,0,,0,,240,0,1,0,2,0,0,,-996,
100061,42112,1,,,"TOP",-996,"CHOW MEIN AND CHICKEN",6,1,0,1,0,"BOWL",0,,220,0,5.73,0,5.73,0,0,,-996,
100067,26716,1,,,"BEV",-996,"TEA, ICED",5,1,0,1,6,"LARGE",0,"LARGE",947,0,1.11,0,1.11,0,0,,-996,
100067,26717,2,,,"TOP",-996,"French Fries",7,1,0,1,6,"MEDIUM",0,"MEDIUM",117,0,1.7,0,1.7,0,0,,-996,
100067,26717,3,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"LARGE",0,"LARGE",982,0,1,0,1,0,0,,-996,
100067,26717,1,,,"TOP",-996,"McChicken",7,1,0,,0,,0,,143,0,1,0,1,0,0,,-996,
100067,26717,6,,,"TOP",-996,"Chicken Mcnuggets",7,1,0,4,0,"PIECE",1,,65,0,1.19,0,1.19,0,0,,-996,
100067,26717,5,,,"BEV",-996,"TEA, ICED",5,1,0,1,6,"X-SMALL",1,"KIDS",355,0,1,0,1,0,0,,-996,
100067,26717,7,,,"BEV",-996,"HIC JUICE",6,1,0,1,6,"X-SMALL",1,"KIDS",371,0,1,0,1,0,0,,-996,
100067,26717,4,,,"TOP",-996,"McDouble",7,1,0,,0,,0,,151,0,1,0,1,0,0,,-996,
100067,26719,1,1,3,"TOP",-996,"Flame Thrower Grillburger",7,1,0,1.5,0,"LBS",1,,323,0,7.14,0,7.14,0,0,,-996,
100067,26719,3,1,3,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,1,6,"MEDIUM",0,"MEDIUM",675,0,0,0,0,0,0,,-996,
100067,26719,2,1,3,"TOP",-996,"French Fries",7,1,0,1,6,"MEDIUM",0,"MEDIUM",114,0,0,0,0,0,0,,-996,
100067,26720,1,,,"GEN",-996,"GRILL ROLLERS",6,2,0,,0,,0,,,0,0,0,0,1,0,,-996,
100067,26720,2,,,"BEV",-996,"FOUNTAIN DRINK",6,1,0,32,0,"OZ",1,,985.6,0,0,0,0,1,0,,-996,
100067,26721,1,,,"TOP",-996,"McChicken",7,3,0,,0,,0,,429,0,1.11,0,3.33,0,0,,-996,
100067,26721,2,,,"BEV",-996,"TEA, SWEET",5,1,0,32,0,"OZ",1,"LARGE",947,0,1.11,0,1.11,0,0,,-996,
100067,27522,2,,,"TOP",-996,"Thin N Crispy Fries",7,2,0,1,6,"MEDIUM",0,"MEDIUM",234,0,0,0,0,0,0,0.97,5,1.94
100067,27522,1,,,"TOP",-996,"Original Double 'n Cheese Steakburger",7,1,0,,0,,0,,164,0,,1,,0,0,0.97,1,0.97
100067,27522,3,,,"TOP",-996,"Chicken Fingers",7,3,0,,0,,0,,384,0,0,0,0,0,0,1.95,5,5.84
100067,27522,4,,,"TOP",-996,"Genuine Chili",7,3,0,1,6,"BOWL",0,,1362,0,0,0,0,0,0,2.79,5,8.36
100067,27527,1,,,"TOP",-996,"Hotcakes & Sausage",7,1,0,,0,,0,,192,0,,1,,0,0,,0,
100067,27527,2,,,"BEV",-996,"MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,1,6,"SMALL",0,"ONE SIZE",244,0,0,0,0,0,0,,-996,
100067,27529,2,,,"BEV",-996,"MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,1,6,"SMALL",0,"ONE SIZE",244,0,0.5,0,0.5,0,0,,-996,
100067,27529,1,,,"TOP",-996,"Hotcakes & Sausage",7,1,0,,0,,0,,192,0,1.6,0,1.6,0,0,,-996,
100067,27530,1,,,"TOP",-996,"Soft Taco, Beef",7,1,0,3,0,"SERVING",0,,96,0,,1,,0,0,2.74,1,2.74
100067,27530,2,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,6,"LARGE",0,"LARGE",924,0,0,0,0,0,0,1.78,5,1.78
100067,28155,1,,,"BEV",-996,"UNSWEETENED ICED TEA",6,1,0,1,6,"LARGE",0,"LARGE",947,0,1,0,1,0,0,,-996,
100067,28155,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"MEDIUM",0,"MEDIUM",474,0,1.35,0,1.35,0,0,,-996,
